Time[s], SDA, SCL
4.3401125, 0, 1
4.340114, 1, 1
4.340138, 1, 0
4.34022, 1, 1
4.3402465, 1, 0
4.3403285, 1, 1
4.3403295, 0, 1
4.3403555, 0, 0
4.340465, 0, 1
4.340491, 0, 0
4.3406005, 0, 1
4.3406265, 0, 0
4.340736, 0, 1
4.340738, 1, 1
4.3407615, 1, 0
4.3408435, 1, 1
4.340844, 0, 1
4.3408705, 0, 0
4.3409795, 0, 1
4.3409825, 1, 1
4.341005, 1, 0
4.341087, 1, 1
4.3410885, 0, 1
4.3411145, 0, 0
4.3412235, 0, 1
4.341227, 1, 1
4.341249, 1, 0
4.341331, 1, 1
4.341333, 0, 1
4.341358, 0, 0
4.3414675, 0, 1
4.3414935, 0, 0
4.341603, 0, 1
4.341629, 0, 0
4.3417385, 0, 1
4.3417645, 0, 0
4.341874, 0, 1
4.3419, 0, 0
4.3420095, 0, 1
4.342036, 0, 0
4.342145, 0, 1
4.3421715, 0, 0
4.34613, 0, 1
4.3461565, 0, 0
4.3462655, 0, 1
4.3462685, 1, 1
4.346291, 1, 0
4.346373, 1, 1
4.3463995, 1, 0
4.3464815, 1, 1
4.346484, 0, 1
4.346509, 0, 0
4.346618, 0, 1
4.346619, 1, 1
4.3466435, 1, 0
4.3467255, 1, 1
4.346752, 1, 0
4.346834, 1, 1
4.346835, 0, 1
4.346861, 0, 0
4.3469705, 0, 1
4.3469965, 0, 0
4.347106, 0, 1
4.347132, 0, 0
4.3472415, 0, 1
4.3472435, 1, 1
4.347267, 1, 0
4.347349, 1, 1
4.3473495, 0, 1
4.347376, 0, 0
4.347485, 0, 1
4.347488, 1, 1
4.3475105, 1, 0
4.3475925, 1, 1
4.347594, 0, 1
4.34762, 0, 0
4.347729, 0, 1
4.3477325, 1, 1
4.3477545, 1, 0
4.3478365, 1, 1
4.3478385, 0, 1
4.347864, 0, 0
4.347973, 0, 1
4.3479995, 0, 0
4.3481085, 0, 1
4.348135, 0, 0
4.348244, 0, 1
4.3482705, 0, 0
4.3483795, 0, 1
4.348406, 0, 0
4.348515, 0, 1
4.3485415, 0, 0
4.3486505, 0, 1
4.348677, 0, 0
4.3595775, 0, 1
4.359604, 0, 0
4.359713, 0, 1
4.359715, 1, 1
4.3597385, 1, 0
4.3598205, 1, 1
4.3598465, 1, 0
4.3599285, 1, 1
4.359931, 0, 1
4.359956, 0, 0
4.360065, 0, 1
4.360066, 1, 1
4.3600905, 1, 0
4.3601725, 1, 1
4.360199, 1, 0
4.360281, 1, 1
4.3602815, 0, 1
4.360308, 0, 0
4.3604175, 0, 1
4.3604435, 0, 0
4.360553, 0, 1
4.3605795, 0, 0
4.3606885, 0, 1
4.36069, 1, 1
4.360714, 1, 0
4.360796, 1, 1
4.360799, 0, 1
4.360823, 0, 0
4.3609325, 0, 1
4.3609345, 1, 1
4.3609575, 1, 0
4.3610395, 1, 1
4.3610405, 0, 1
4.361067, 0, 0
4.361176, 0, 1
4.3611785, 1, 1
4.3612015, 1, 0
4.3612835, 1, 1
4.361285, 0, 1
4.361311, 0, 0
4.36142, 0, 1
4.3614465, 0, 0
4.3615555, 0, 1
4.361582, 0, 0
4.361691, 0, 1
4.3617175, 0, 0
4.3618265, 0, 1
4.361853, 0, 0
4.361962, 0, 1
4.3619885, 0, 0
4.3620975, 0, 1
4.362124, 0, 0
4.3660835, 0, 1
4.36611, 0, 0
4.366219, 0, 1
4.366221, 1, 1
4.3662445, 1, 0
4.3663265, 1, 1
4.366353, 1, 0
4.366435, 1, 1
4.3664365, 0, 1
4.366462, 0, 0
4.3665715, 1, 1
4.366597, 1, 0
4.366679, 1, 1
4.366705, 1, 0
4.3667875, 1, 1
4.3667905, 0, 1
4.3668145, 0, 0
4.3669235, 0, 1
4.36695, 0, 0
4.367059, 0, 1
4.3670855, 0, 0
4.367195, 0, 1
4.367196, 1, 1
4.3672205, 1, 0
4.3673025, 1, 1
4.3673055, 0, 1
4.3673295, 0, 0
4.367439, 0, 1
4.3674405, 1, 1
4.367464, 1, 0
4.3675465, 1, 1
4.367547, 0, 1
4.3675735, 0, 0
4.3676825, 0, 1
4.367685, 1, 1
4.367708, 1, 0
4.36779, 1, 1
4.3677915, 0, 1
4.3678175, 0, 0
4.3679265, 0, 1
4.367953, 0, 0
4.368062, 0, 1
4.3680885, 0, 0
4.368198, 0, 1
4.368224, 0, 0
4.3683335, 0, 1
4.36836, 0, 0
4.368469, 0, 1
4.3684955, 0, 0
4.3686045, 0, 1
4.368631, 0, 0
4.37259, 0, 1
4.3726165, 0, 0
4.3727255, 0, 1
4.3727275, 1, 1
4.372751, 1, 0
4.372833, 1, 1
4.3728595, 1, 0
4.3729415, 1, 1
4.3729425, 0, 1
4.3729685, 0, 0
4.373078, 0, 1
4.373081, 1, 1
4.3731035, 1, 0
4.3731855, 1, 1
4.3732115, 1, 0
4.3732935, 1, 1
4.3732965, 0, 1
4.373321, 0, 0
4.37343, 0, 1
4.3734565, 0, 0
4.3735655, 0, 1
4.373592, 0, 0
4.373701, 0, 1
4.3737025, 1, 1
4.3737265, 1, 0
4.3738085, 1, 1
4.373812, 0, 1
4.3738355, 0, 0
4.3739445, 0, 1
4.373947, 1, 1
4.37397, 1, 0
4.374052, 1, 1
4.3740535, 0, 1
4.3740795, 0, 0
4.3741885, 0, 1
4.3741915, 1, 1
4.374214, 1, 0
4.374296, 1, 1
4.374298, 0, 1
4.374323, 0, 0
4.3744325, 0, 1
4.3744585, 0, 0
4.374568, 0, 1
4.374594, 0, 0
4.3747035, 0, 1
4.3747295, 0, 0
4.374839, 0, 1
4.374865, 0, 0
4.3749745, 0, 1
4.3750005, 0, 0
4.37511, 0, 1
4.375136, 0, 0
4.3790945, 0, 1
4.379121, 0, 0
4.37923, 0, 1
4.379232, 1, 1
4.3792555, 1, 0
4.3793375, 1, 1
4.379364, 1, 0
4.379446, 1, 1
4.3794475, 0, 1
4.3794735, 0, 0
4.3795825, 0, 1
4.379586, 1, 1
4.379608, 1, 0
4.37969, 1, 1
4.3797165, 1, 0
4.3797985, 1, 1
4.3798015, 0, 1
4.3798255, 0, 0
4.3799345, 0, 1
4.379961, 0, 0
4.3800705, 0, 1
4.3800965, 0, 0
4.380206, 0, 1
4.3802065, 1, 1
4.3802315, 1, 0
4.3803135, 1, 1
4.380316, 0, 1
4.3803405, 0, 0
4.3804495, 0, 1
4.3804515, 1, 1
4.380475, 1, 0
4.380557, 1, 1
4.3805575, 0, 1
4.3805845, 0, 0
4.3806935, 0, 1
4.380696, 1, 1
4.380719, 1, 0
4.380801, 1, 1
4.380802, 0, 1
4.380828, 0, 0
4.3809375, 0, 1
4.3809635, 0, 0
4.381073, 0, 1
4.381099, 0, 0
4.3812085, 0, 1
4.3812345, 0, 0
4.381344, 0, 1
4.38137, 0, 0
4.3814795, 0, 1
4.381506, 0, 0
4.381615, 0, 1
4.3816415, 0, 0
4.385601, 0, 1
4.3856275, 0, 0
4.3857365, 0, 1
4.3857385, 1, 1
4.385762, 1, 0
4.385844, 1, 1
4.3858705, 1, 0
4.3859525, 1, 1
4.385954, 0, 1
4.38598, 0, 0
4.386089, 0, 1
4.3860925, 1, 1
4.3861145, 1, 0
4.3861965, 1, 1
4.386223, 1, 0
4.386305, 1, 1
4.386308, 0, 1
4.386332, 0, 0
4.3864415, 0, 1
4.386468, 0, 0
4.386577, 0, 1
4.3866035, 0, 0
4.3867125, 0, 1
4.3867135, 1, 1
4.386738, 1, 0
4.38682, 1, 1
4.386823, 0, 1
4.386847, 0, 0
4.3869565, 0, 1
4.386958, 1, 1
4.386982, 1, 0
4.387064, 1, 1
4.387067, 0, 1
4.387091, 0, 0
4.3872, 0, 1
4.3872025, 1, 1
4.3872255, 1, 0
4.3873075, 1, 1
4.3873085, 0, 1
4.387335, 0, 0
4.387444, 0, 1
4.3874705, 0, 0
4.3875795, 0, 1
4.387606, 0, 0
4.387715, 0, 1
4.3877415, 0, 0
4.3878505, 0, 1
4.387877, 0, 0
4.387986, 0, 1
4.3880125, 0, 0
4.3881215, 0, 1
4.388148, 0, 0
4.392106, 0, 1
4.3921325, 0, 0
4.3922415, 0, 1
4.392244, 1, 1
4.392267, 1, 0
4.392349, 1, 1
4.3923755, 1, 0
4.3924575, 1, 1
4.3924595, 0, 1
4.3924845, 0, 0
4.392594, 0, 1
4.3925945, 1, 1
4.3926195, 1, 0
4.3927015, 1, 1
4.3927275, 1, 0
4.3928095, 1, 1
4.39281, 0, 1
4.392837, 0, 0
4.392946, 0, 1
4.3929725, 0, 0
4.3930815, 0, 1
4.393108, 0, 0
4.393217, 0, 1
4.3932185, 1, 1
4.3932425, 1, 0
4.3933245, 1, 1
4.393325, 0, 1
4.3933515, 0, 0
4.393461, 0, 1
4.393463, 1, 1
4.3934865, 1, 0
4.3935685, 1, 1
4.3935695, 0, 1
4.3935955, 0, 0
4.3937045, 0, 1
4.3937075, 1, 1
4.39373, 1, 0
4.393812, 1, 1
4.393814, 0, 1
4.3938395, 0, 0
4.3939485, 0, 1
4.393975, 0, 0
4.394084, 0, 1
4.3941105, 0, 0
4.3942195, 0, 1
4.394246, 0, 0
4.394355, 0, 1
4.3943815, 0, 0
4.3944905, 0, 1
4.394517, 0, 0
4.394626, 0, 1
4.3946525, 0, 0
4.398611, 0, 1
4.3986375, 0, 0
4.3987465, 0, 1
4.398748, 1, 1
4.398772, 1, 0
4.398854, 1, 1
4.3988805, 1, 0
4.3989625, 1, 1
4.3989635, 0, 1
4.3989895, 0, 0
4.3990985, 0, 1
4.399102, 1, 1
4.399124, 1, 0
4.399206, 1, 1
4.3992325, 1, 0
4.3993145, 1, 1
4.3993175, 0, 1
4.399342, 0, 0
4.399451, 0, 1
4.3994775, 0, 0
4.399587, 0, 1
4.399613, 0, 0
4.3997225, 1, 1
4.399748, 1, 0
4.39983, 1, 1
4.399832, 0, 1
4.399857, 0, 0
4.399966, 0, 1
4.399967, 1, 1
4.399992, 1, 0
4.400074, 1, 1
4.4000765, 0, 1
4.400101, 0, 0
4.4002105, 0, 1
4.4002115, 1, 1
4.400236, 1, 0
4.400318, 1, 1
4.4003205, 0, 1
4.4003455, 0, 0
4.4004545, 0, 1
4.400481, 0, 0
4.40059, 0, 1
4.4006165, 0, 0
4.4007255, 0, 1
4.400752, 0, 0
4.400861, 0, 1
4.4008875, 0, 0
4.400997, 0, 1
4.401023, 0, 0
4.4011325, 0, 1
4.4011585, 0, 0
4.405118, 0, 1
4.4051445, 0, 0
4.4052535, 0, 1
4.4052545, 1, 1
4.405279, 1, 0
4.405361, 1, 1
4.4053875, 1, 0
4.4054695, 1, 1
4.40547, 0, 1
4.405497, 0, 0
4.405606, 0, 1
4.405608, 1, 1
4.4056315, 1, 0
4.4057135, 1, 1
4.40574, 1, 0
4.405822, 1, 1
4.4058235, 0, 1
4.405849, 0, 0
4.405958, 0, 1
4.4059845, 0, 0
4.4060935, 0, 1
4.40612, 0, 0
4.406229, 0, 1
4.4062325, 1, 1
4.4062545, 1, 0
4.4063365, 1, 1
4.4063385, 0, 1
4.406364, 0, 0
4.406473, 0, 1
4.4064735, 1, 1
4.4064985, 1, 0
4.4065805, 1, 1
4.406583, 0, 1
4.406608, 0, 0
4.406717, 0, 1
4.406718, 1, 1
4.4067425, 1, 0
4.4068245, 1, 1
4.4068275, 0, 1
4.4068515, 0, 0
4.4069605, 0, 1
4.406987, 0, 0
4.407096, 0, 1
4.4071225, 0, 0
4.4072315, 0, 1
4.407258, 0, 0
4.407367, 0, 1
4.4073935, 0, 0
4.4075025, 0, 1
4.407529, 0, 0
4.407638, 0, 1
4.4076645, 0, 0
4.4116225, 0, 1
4.411649, 0, 0
4.411758, 0, 1
4.41176, 1, 1
4.4117835, 1, 0
4.4118655, 1, 1
4.411892, 1, 0
4.411974, 1, 1
4.4119755, 0, 1
4.412001, 0, 0
4.4121105, 1, 1
4.412136, 1, 0
4.412218, 1, 1
4.4122445, 1, 0
4.4123265, 1, 1
4.4123295, 0, 1
4.4123535, 0, 0
4.4124625, 0, 1
4.412489, 0, 0
4.412598, 0, 1
4.4126245, 0, 0
4.4127335, 0, 1
4.412735, 1, 1
4.412759, 1, 0
4.412841, 1, 1
4.412844, 0, 1
4.4128685, 0, 0
4.4129775, 0, 1
4.4129795, 1, 1
4.413003, 1, 0
4.413085, 1, 1
4.4130855, 0, 1
4.4131125, 0, 0
4.4132215, 0, 1
4.413224, 1, 1
4.413247, 1, 0
4.413329, 1, 1
4.41333, 0, 1
4.413356, 0, 0
4.413465, 0, 1
4.4134915, 0, 0
4.4136005, 0, 1
4.413627, 0, 0
4.4137365, 0, 1
4.4137625, 0, 0
4.413872, 0, 1
4.413898, 0, 0
4.4140075, 0, 1
4.4140335, 0, 0
4.414143, 0, 1
4.4141695, 0, 0
4.418129, 0, 1
4.4181555, 0, 0
4.4182645, 0, 1
4.4182675, 1, 1
4.41829, 1, 0
4.418372, 1, 1
4.4183985, 1, 0
4.4184805, 1, 1
4.418483, 0, 1
4.418508, 0, 0
4.418617, 0, 1
4.418618, 1, 1
4.4186425, 1, 0
4.418725, 1, 1
4.418751, 1, 0
4.418833, 1, 1
4.4188335, 0, 1
4.4188605, 0, 0
4.4189695, 0, 1
4.418996, 0, 0
4.419105, 0, 1
4.4191315, 0, 0
4.419241, 0, 1
4.419242, 1, 1
4.4192665, 1, 0
4.4193485, 1, 1
4.4193515, 0, 1
4.4193755, 0, 0
4.4194845, 0, 1
4.4194865, 1, 1
4.41951, 1, 0
4.4195925, 0, 1
4.4196195, 0, 0
4.4197285, 0, 1
4.419731, 1, 1
4.419754, 1, 0
4.419836, 1, 1
4.419837, 0, 1
4.4198635, 0, 0
4.4199725, 0, 1
4.419999, 0, 0
4.420108, 0, 1
4.4201345, 0, 0
4.4202435, 0, 1
4.42027, 0, 0
4.420379, 0, 1
4.4204055, 0, 0
4.420515, 0, 1
4.420541, 0, 0
4.4206505, 0, 1
4.4206765, 0, 0
4.4246355, 0, 1
4.424662, 0, 0
4.424771, 0, 1
4.424773, 1, 1
4.4247965, 1, 0
4.4248785, 1, 1
4.424905, 1, 0
4.424987, 1, 1
4.4249885, 0, 1
4.425014, 0, 0
4.425123, 0, 1
4.4251235, 1, 1
4.4251485, 1, 0
4.4252305, 1, 1
4.425257, 1, 0
4.425339, 1, 1
4.4253425, 0, 1
4.4253665, 0, 0
4.4254755, 0, 1
4.425502, 0, 0
4.425611, 0, 1
4.4256375, 0, 0
4.4257465, 0, 1
4.425748, 1, 1
4.425772, 1, 0
4.425854, 1, 1
4.4258545, 0, 1
4.425881, 0, 0
4.4259905, 0, 1
4.4259925, 1, 1
4.4260155, 1, 0
4.4260975, 1, 1
4.4260985, 0, 1
4.426125, 0, 0
4.426234, 0, 1
4.426237, 1, 1
4.4262595, 1, 0
4.4263415, 1, 1
4.4263435, 0, 1
4.426369, 0, 0
4.426478, 0, 1
4.4265045, 0, 0
4.4266135, 0, 1
4.42664, 0, 0
4.426749, 0, 1
4.4267755, 0, 0
4.4268845, 0, 1
4.426911, 0, 0
4.42702, 0, 1
4.4270465, 0, 0
4.4271555, 0, 1
4.427182, 0, 0
4.431141, 0, 1
4.4311675, 0, 0
4.4312765, 0, 1
4.431278, 1, 1
4.431302, 1, 0
4.431384, 1, 1
4.4314105, 1, 0
4.4314925, 1, 1
4.4314935, 0, 1
4.4315195, 0, 0
4.431629, 0, 1
4.431632, 1, 1
4.4316545, 1, 0
4.4317365, 1, 1
4.431763, 1, 0
4.431845, 1, 1
4.4318475, 0, 1
4.431872, 0, 0
4.4319815, 0, 1
4.4320075, 0, 0
4.432117, 0, 1
4.432143, 0, 0
4.4322525, 0, 1
4.432253, 1, 1
4.432278, 1, 0
4.43236, 1, 1
4.432362, 0, 1
4.432387, 0, 0
4.4324965, 0, 1
4.4324975, 1, 1
4.432522, 1, 0
4.432604, 1, 1
4.4326065, 0, 1
4.432631, 0, 0
4.4327405, 0, 1
4.432742, 1, 1
4.432766, 1, 0
4.432848, 1, 1
4.432851, 0, 1
4.432875, 0, 0
4.432984, 0, 1
4.4330105, 0, 0
4.43312, 0, 1
4.433146, 0, 0
4.4332555, 0, 1
4.4332815, 0, 0
4.433391, 0, 1
4.4334175, 0, 0
4.4335265, 0, 1
4.433553, 0, 0
4.433662, 0, 1
4.4336885, 0, 0
4.4445885, 0, 1
4.444615, 0, 0
4.444724, 0, 1
4.444725, 1, 1
4.4447495, 1, 0
4.4448315, 1, 1
4.444858, 1, 0
4.44494, 1, 1
4.4449405, 0, 1
4.444967, 0, 0
4.445076, 0, 1
4.445079, 1, 1
4.4451015, 1, 0
4.4451835, 1, 1
4.44521, 1, 0
4.445292, 1, 1
4.445294, 0, 1
4.4453195, 0, 0
4.4454285, 0, 1
4.445455, 0, 0
4.445564, 0, 1
4.4455905, 0, 0
4.4456995, 0, 1
4.445703, 1, 1
4.445725, 1, 0
4.445807, 1, 1
4.445809, 0, 1
4.4458345, 0, 0
4.4459435, 0, 1
4.445944, 1, 1
4.445969, 1, 0
4.446051, 1, 1
4.4460535, 0, 1
4.4460785, 0, 0
4.4461875, 0, 1
4.4461885, 1, 1
4.446213, 1, 0
4.446295, 1, 1
4.446298, 0, 1
4.446322, 0, 0
4.4464315, 0, 1
4.4464575, 0, 0
4.446567, 0, 1
4.446593, 0, 0
4.4467025, 0, 1
4.4467285, 0, 0
4.446838, 0, 1
4.4468645, 0, 0
4.4469735, 0, 1
4.447, 0, 0
4.447109, 0, 1
4.4471355, 0, 0
4.4510945, 0, 1
4.451121, 0, 0
4.45123, 0, 1
4.4512315, 1, 1
4.4512555, 1, 0
4.4513375, 1, 1
4.451364, 1, 0
4.451446, 1, 1
4.451447, 0, 1
4.4514735, 0, 0
4.4515825, 0, 1
4.4515855, 1, 1
4.451608, 1, 0
4.45169, 1, 1
4.4517165, 1, 0
4.4517985, 1, 1
4.451801, 0, 1
4.451826, 0, 0
4.451935, 0, 1
4.4519615, 0, 0
4.4520705, 0, 1
4.452097, 0, 0
4.4522065, 1, 1
4.452232, 1, 0
4.452314, 1, 1
4.452316, 0, 1
4.452341, 0, 0
4.4524505, 0, 1
4.452451, 1, 1
4.452476, 1, 0
4.452558, 1, 1
4.4525605, 0, 1
4.4525855, 0, 0
4.4526945, 0, 1
4.4526955, 1, 1
4.45272, 1, 0
4.452802, 1, 1
4.452805, 0, 1
4.452829, 0, 0
4.4529385, 0, 1
4.4529645, 0, 0
4.453074, 0, 1
4.4531, 0, 0
4.4532095, 0, 1
4.453236, 0, 0
4.453345, 0, 1
4.4533715, 0, 0
4.4534805, 0, 1
4.453507, 0, 0
4.453616, 0, 1
4.4536425, 0, 0
4.457601, 0, 1
4.4576275, 0, 0
4.4577365, 0, 1
4.457739, 1, 1
4.457762, 1, 0
4.457844, 1, 1
4.4578705, 1, 0
4.4579525, 1, 1
4.4579545, 0, 1
4.4579795, 0, 0
4.4580885, 0, 1
4.4580895, 1, 1
4.458114, 1, 0
4.458196, 1, 1
4.4582225, 1, 0
4.4583045, 1, 1
4.4583055, 0, 1
4.458332, 0, 0
4.458441, 0, 1
4.4584675, 0, 0
4.4585765, 0, 1
4.458603, 0, 0
4.458712, 0, 1
4.458714, 1, 1
4.4587375, 1, 0
4.4588195, 1, 1
4.4588205, 0, 1
4.4588465, 0, 0
4.4589555, 0, 1
4.4589585, 1, 1
4.458981, 1, 0
4.459063, 1, 1
4.459065, 0, 1
4.4590905, 0, 0
4.4591995, 0, 1
4.4592, 1, 1
4.459225, 1, 0
4.459307, 1, 1
4.4593095, 0, 1
4.4593345, 0, 0
4.4594435, 0, 1
4.45947, 0, 0
4.459579, 0, 1
4.4596055, 0, 0
4.4597145, 0, 1
4.459741, 0, 0
4.45985, 0, 1
4.4598765, 0, 0
4.4599855, 0, 1
4.460012, 0, 0
4.460121, 0, 1
4.4601475, 0, 0
4.464106, 0, 1
4.4641325, 0, 0
4.4642415, 0, 1
4.464244, 1, 1
4.464267, 1, 0
4.464349, 1, 1
4.4643755, 1, 0
4.4644575, 1, 1
4.4644595, 0, 1
4.4644845, 0, 0
4.4645935, 0, 1
4.4645945, 1, 1
4.464619, 1, 0
4.464701, 1, 1
4.4647275, 1, 0
4.4648095, 1, 1
4.4648105, 0, 1
4.464837, 0, 0
4.464946, 0, 1
4.4649725, 0, 0
4.4650815, 0, 1
4.465108, 0, 0
4.465217, 0, 1
4.465219, 1, 1
4.4652425, 1, 0
4.4653245, 1, 1
4.465325, 0, 1
4.4653515, 0, 0
4.465461, 0, 1
4.4654635, 1, 1
4.4654865, 1, 0
4.4655685, 1, 1
4.46557, 0, 1
4.4655955, 0, 0
4.4657045, 0, 1
4.465705, 1, 1
4.4657305, 1, 0
4.4658125, 1, 1
4.4658145, 0, 1
4.4658395, 0, 0
4.4659485, 0, 1
4.465975, 0, 0
4.466084, 0, 1
4.4661105, 0, 0
4.46622, 0, 1
4.466246, 0, 0
4.4663555, 0, 1
4.4663815, 0, 0
4.466491, 0, 1
4.4665175, 0, 0
4.4666265, 0, 1
4.466653, 0, 0
4.4706125, 0, 1
4.4706385, 0, 0
4.470748, 0, 1
4.470749, 1, 1
4.4707735, 1, 0
4.4708555, 1, 1
4.470882, 1, 0
4.470964, 1, 1
4.4709645, 0, 1
4.470991, 0, 0
4.4711, 0, 1
4.471103, 1, 1
4.4711255, 1, 0
4.4712075, 1, 1
4.471234, 1, 0
4.471316, 1, 1
4.4713185, 0, 1
4.4713435, 0, 0
4.4714525, 0, 1
4.471479, 0, 0
4.471588, 0, 1
4.4716145, 0, 0
4.4717235, 0, 1
4.471724, 1, 1
4.471749, 1, 0
4.471831, 1, 1
4.4718335, 0, 1
4.4718585, 0, 0
4.4719675, 0, 1
4.4719685, 1, 1
4.471993, 1, 0
4.472075, 1, 1
4.472078, 0, 1
4.4721025, 0, 0
4.4722115, 0, 1
4.4722135, 1, 1
4.472237, 1, 0
4.472319, 1, 1
4.4723195, 0, 1
4.472346, 0, 0
4.472455, 0, 1
4.4724815, 0, 0
4.4725905, 0, 1
4.472617, 0, 0
4.472726, 0, 1
4.4727525, 0, 0
4.4728615, 0, 1
4.472888, 0, 0
4.472997, 0, 1
4.4730235, 0, 0
4.4731325, 0, 1
4.473159, 0, 0
4.477117, 0, 1
4.4771435, 0, 0
4.4772525, 0, 1
4.4772535, 1, 1
4.477278, 1, 0
4.47736, 1, 1
4.4773865, 1, 0
4.4774685, 1, 1
4.477469, 0, 1
4.4774955, 0, 0
4.4776045, 0, 1
4.4776075, 1, 1
4.47763, 1, 0
4.477712, 1, 1
4.4777385, 1, 0
4.4778205, 1, 1
4.477823, 0, 1
4.477848, 0, 0
4.477957, 0, 1
4.4779835, 0, 0
4.4780925, 0, 1
4.478119, 0, 0
4.478228, 0, 1
4.4782285, 1, 1
4.4782535, 1, 0
4.4783355, 1, 1
4.478338, 0, 1
4.478363, 0, 0
4.478472, 0, 1
4.478473, 1, 1
4.4784975, 1, 0
4.4785795, 1, 1
4.4785825, 0, 1
4.4786065, 0, 0
4.478716, 0, 1
4.4787175, 1, 1
4.4787415, 1, 0
4.4788235, 1, 1
4.478824, 0, 1
4.4788505, 0, 0
4.4789595, 0, 1
4.478986, 0, 0
4.479095, 0, 1
4.4791215, 0, 0
4.4792305, 0, 1
4.479257, 0, 0
4.479366, 0, 1
4.4793925, 0, 0
4.4795015, 0, 1
4.479528, 0, 0
4.479637, 0, 1
4.4796635, 0, 0
4.4836225, 0, 1
4.483649, 0, 0
4.483758, 0, 1
4.4837605, 1, 1
4.4837835, 1, 0
4.4838655, 1, 1
4.483892, 1, 0
4.483974, 1, 1
4.483976, 0, 1
4.4840015, 0, 0
4.4841105, 0, 1
4.484111, 1, 1
4.484136, 1, 0
4.484218, 1, 1
4.4842445, 1, 0
4.4843265, 1, 1
4.48433, 0, 1
4.4843535, 0, 0
4.484463, 0, 1
4.484489, 0, 0
4.4845985, 0, 1
4.484625, 0, 0
4.484734, 0, 1
4.484735, 1, 1
4.4847595, 1, 0
4.4848415, 1, 1
4.4848445, 0, 1
4.4848685, 0, 0
4.484978, 0, 1
4.48498, 1, 1
4.4850035, 1, 0
4.4850855, 1, 1
4.485086, 0, 1
4.4851125, 0, 0
4.485222, 0, 1
4.4852245, 1, 1
4.485247, 1, 0
4.4853295, 1, 1
4.4853305, 0, 1
4.4853565, 0, 0
4.4854655, 0, 1
4.485492, 0, 0
4.485601, 0, 1
4.4856275, 0, 0
4.485737, 0, 1
4.485763, 0, 0
4.4858725, 0, 1
4.4858985, 0, 0
4.486008, 0, 1
4.4860345, 0, 0
4.4861435, 0, 1
4.48617, 0, 0
4.4901285, 0, 1
4.490155, 0, 0
4.490264, 0, 1
4.4902675, 1, 1
4.4902895, 1, 0
4.4903715, 1, 1
4.490398, 1, 0
4.49048, 1, 1
4.490483, 0, 1
4.4905075, 0, 0
4.4906165, 0, 1
4.4906185, 1, 1
4.490642, 1, 0
4.490724, 1, 1
4.49075, 1, 0
4.490832, 1, 1
4.490834, 0, 1
4.4908595, 0, 0
4.4909685, 0, 1
4.490995, 0, 0
4.491104, 0, 1
4.4911305, 0, 0
4.4912395, 0, 1
4.4912425, 1, 1
4.491265, 1, 0
4.491347, 1, 1
4.4913485, 0, 1
4.4913745, 0, 0
4.4914835, 0, 1
4.491487, 1, 1
4.491509, 1, 0
4.491591, 1, 1
4.491593, 0, 1
4.491618, 0, 0
4.4917275, 0, 1
4.491728, 1, 1
4.491753, 1, 0
4.4918345, 1, 1
4.4918375, 0, 1
4.491862, 0, 0
4.491971, 0, 1
4.4919975, 0, 0
4.4921065, 0, 1
4.492133, 0, 0
4.492242, 0, 1
4.4922685, 0, 0
4.4923775, 0, 1
4.492404, 0, 0
4.492513, 0, 1
4.4925395, 0, 0
4.4926485, 0, 1
4.492675, 0, 0
4.496633, 0, 1
4.4966595, 0, 0
4.4967685, 0, 1
4.496771, 1, 1
4.496794, 1, 0
4.496876, 1, 1
4.4969025, 1, 0
4.4969845, 1, 1
4.496987, 0, 1
4.497012, 0, 0
4.497121, 0, 1
4.497122, 1, 1
4.4971465, 1, 0
4.4972285, 1, 1
4.497255, 1, 0
4.497337, 1, 1
4.4973375, 0, 1
4.497364, 0, 0
4.497473, 0, 1
4.4974995, 0, 0
4.4976085, 0, 1
4.497635, 0, 0
4.4977445, 0, 1
4.4977465, 1, 1
4.4977695, 1, 0
4.4978515, 1, 1
4.4978525, 0, 1
4.497879, 0, 0
4.497988, 0, 1
4.497991, 1, 1
4.4980135, 1, 0
4.4980955, 1, 1
4.498097, 0, 1
4.498123, 0, 0
4.498232, 0, 1
4.4982355, 1, 1
4.4982575, 1, 0
4.4983395, 1, 1
4.4983415, 0, 1
4.498367, 0, 0
4.498476, 0, 1
4.4985025, 0, 0
4.4986115, 0, 1
4.498638, 0, 0
4.498747, 0, 1
4.4987735, 0, 0
4.4988825, 0, 1
4.498909, 0, 0
4.499018, 0, 1
4.4990445, 0, 0
4.4991535, 0, 1
4.49918, 0, 0
4.50314, 0, 1
4.503166, 0, 0
4.5032755, 0, 1
4.503277, 1, 1
4.503301, 1, 0
4.503383, 1, 1
4.503409, 1, 0
4.503491, 1, 1
4.5034925, 0, 1
4.5035185, 0, 0
4.5036275, 0, 1
4.503631, 1, 1
4.503653, 1, 0
4.503735, 1, 1
4.5037615, 1, 0
4.5038435, 1, 1
4.5038465, 0, 1
4.503871, 0, 0
4.50398, 0, 1
4.5040065, 0, 0
4.5041155, 0, 1
4.504142, 0, 0
4.504251, 0, 1
4.504252, 1, 1
4.5042765, 1, 0
4.5043585, 1, 1
4.504361, 0, 1
4.504386, 0, 0
4.504495, 0, 1
4.5044965, 1, 1
4.5045205, 1, 0
4.5046025, 1, 1
4.504606, 0, 1
4.50463, 0, 0
4.504739, 0, 1
